2025-08-01 04:00:00.168441-04:00,UAVS,1.96
2025-08-01 04:00:00.879991-04:00,UAVS,1.96
2025-08-01 04:00:04.170337-04:00,UAVS,1.96
2025-08-01 04:00:06.204773-04:00,UAVS,1.96
2025-08-01 04:00:28.937838-04:00,UAVS,1.96
2025-08-01 04:00:28.938018-04:00,UAVS,1.97
2025-08-01 04:00:28.938051-04:00,UAVS,2.01
2025-08-01 04:00:28.938078-04:00,UAVS,2.02
2025-08-01 04:00:29.450422-04:00,UAVS,1.98
2025-08-01 04:01:25.361708-04:00,UAVS,1.99
2025-08-01 04:01:43.998164-04:00,UAVS,1.98
2025-08-01 04:01:43.998400-04:00,UAVS,1.95
2025-08-01 04:01:43.998456-04:00,UAVS,1.94
2025-08-01 04:02:42.653955-04:00,UAVS,1.97
2025-08-01 04:02:53.933721-04:00,UAVS,1.97
2025-08-01 04:02:53.933764-04:00,UAVS,1.98
2025-08-01 04:03:16.978999-04:00,UAVS,1.98
2025-08-01 04:10:07.506956-04:00,UAVS,1.97
2025-08-01 04:10:07.507146-04:00,UAVS,1.95
2025-08-01 04:10:07.507178-04:00,UAVS,1.95
2025-08-01 04:10:07.507226-04:00,UAVS,1.95
2025-08-01 04:13:28.623394-04:00,UAVS,1.94
2025-08-01 04:13:28.623580-04:00,UAVS,1.94
2025-08-01 04:13:28.623613-04:00,UAVS,1.93
2025-08-01 04:13:28.623641-04:00,UAVS,1.93
2025-08-01 04:13:29.135285-04:00,UAVS,1.95
2025-08-01 04:13:29.135470-04:00,UAVS,1.95
2025-08-01 04:13:29.237486-04:00,UAVS,1.94
2025-08-01 04:14:05.386281-04:00,UAVS,1.94
2025-08-01 04:14:35.900886-04:00,UAVS,1.93
2025-08-01 04:14:39.485238-04:00,UAVS,1.95
2025-08-01 04:14:39.485427-04:00,UAVS,1.94
2025-08-01 04:15:23.517839-04:00,UAVS,1.94
2025-08-01 04:16:00.484762-04:00,UAVS,1.94
2025-08-01 04:16:57.727298-04:00,UAVS,1.94
2025-08-01 04:17:29.164815-04:00,UAVS,1.94
2025-08-01 04:17:29.164882-04:00,UAVS,1.94
2025-08-01 04:17:29.164931-04:00,UAVS,1.94
2025-08-01 04:17:29.164977-04:00,UAVS,1.94
2025-08-01 04:19:28.564775-04:00,UAVS,1.93
2025-08-01 04:19:28.564962-04:00,UAVS,1.94
2025-08-01 04:19:28.564995-04:00,UAVS,1.94
2025-08-01 04:19:28.565023-04:00,UAVS,1.93
2025-08-01 04:19:28.565050-04:00,UAVS,1.93
2025-08-01 04:19:28.565076-04:00,UAVS,1.94
2025-08-01 04:19:50.682544-04:00,UAVS,1.93
2025-08-01 04:19:50.682681-04:00,UAVS,1.92
2025-08-01 04:20:08.193468-04:00,UAVS,1.94
2025-08-01 04:20:22.325843-04:00,UAVS,1.93
2025-08-01 04:21:25.097965-04:00,UAVS,1.92
2025-08-01 04:21:25.098181-04:00,UAVS,1.91
2025-08-01 04:23:13.437821-04:00,UAVS,1.92
2025-08-01 04:26:48.275999-04:00,UAVS,1.93
2025-08-01 04:29:45.737558-04:00,UAVS,1.93
2025-08-01 04:29:55.056709-04:00,UAVS,1.93
2025-08-01 04:30:04.067432-04:00,UAVS,1.93
2025-08-01 04:30:14.512955-04:00,UAVS,1.93
2025-08-01 04:30:25.059695-04:00,UAVS,1.91
2025-08-01 04:30:26.903438-04:00,UAVS,1.92
2025-08-01 04:30:36.016753-04:00,UAVS,1.92
2025-08-01 04:33:21.804450-04:00,UAVS,1.92
2025-08-01 04:33:30.918112-04:00,UAVS,1.91
2025-08-01 04:33:30.918330-04:00,UAVS,1.91
2025-08-01 04:33:30.918364-04:00,UAVS,1.9
2025-08-01 04:34:07.885379-04:00,UAVS,1.9
2025-08-01 04:34:07.885591-04:00,UAVS,1.9
2025-08-01 04:34:07.885645-04:00,UAVS,1.9
2025-08-01 04:34:07.885693-04:00,UAVS,1.9
2025-08-01 04:34:07.885738-04:00,UAVS,1.9
2025-08-01 04:34:07.885767-04:00,UAVS,1.9
2025-08-01 04:34:07.885795-04:00,UAVS,1.9
2025-08-01 04:34:07.885820-04:00,UAVS,1.9
2025-08-01 04:34:07.885845-04:00,UAVS,1.9
2025-08-01 04:34:54.274000-04:00,UAVS,1.88
2025-08-01 04:34:54.274050-04:00,UAVS,1.88
2025-08-01 04:35:01.338357-04:00,UAVS,1.89
2025-08-01 04:35:26.435541-04:00,UAVS,1.89
2025-08-01 04:35:38.203089-04:00,UAVS,1.88
2025-08-01 04:35:38.203312-04:00,UAVS,1.88
2025-08-01 04:35:38.203347-04:00,UAVS,1.88
2025-08-01 04:35:39.739425-04:00,UAVS,1.86
2025-08-01 04:36:09.333388-04:00,UAVS,1.87
2025-08-01 04:36:09.333580-04:00,UAVS,1.87
2025-08-01 04:36:11.381686-04:00,UAVS,1.86
2025-08-01 04:36:23.976488-04:00,UAVS,1.86
2025-08-01 04:36:23.976696-04:00,UAVS,1.86
2025-08-01 04:36:23.976751-04:00,UAVS,1.86
2025-08-01 04:36:28.891484-04:00,UAVS,1.85
2025-08-01 04:36:28.891663-04:00,UAVS,1.85
2025-08-01 04:36:28.891695-04:00,UAVS,1.85
2025-08-01 04:36:28.891724-04:00,UAVS,1.85
2025-08-01 04:36:28.891751-04:00,UAVS,1.85
2025-08-01 04:36:28.891777-04:00,UAVS,1.85
2025-08-01 04:36:28.891872-04:00,UAVS,1.85
2025-08-01 04:36:49.679452-04:00,UAVS,1.84
2025-08-01 04:37:12.616640-04:00,UAVS,1.83
2025-08-01 04:37:12.616874-04:00,UAVS,1.83
2025-08-01 04:37:43.336701-04:00,UAVS,1.83
2025-08-01 04:37:56.136037-04:00,UAVS,1.83
2025-08-01 04:38:00.232674-04:00,UAVS,1.83
2025-08-01 04:38:04.633188-04:00,UAVS,1.83
2025-08-01 04:38:13.031576-04:00,UAVS,1.83
2025-08-01 04:38:15.005346-04:00,UAVS,1.83
2025-08-01 04:38:15.005525-04:00,UAVS,1.83
2025-08-01 04:38:39.343465-04:00,UAVS,1.89
2025-08-01 04:38:50.407821-04:00,UAVS,1.89
2025-08-01 04:38:56.346967-04:00,UAVS,1.89
2025-08-01 04:39:08.737536-04:00,UAVS,1.88
2025-08-01 04:39:15.905486-04:00,UAVS,1.89
2025-08-01 04:39:39.356409-04:00,UAVS,1.89
2025-08-01 04:40:25.640117-04:00,UAVS,1.88
2025-08-01 04:40:36.904277-04:00,UAVS,1.88
2025-08-01 04:40:46.119756-04:00,UAVS,1.88
2025-08-01 04:41:26.669672-04:00,UAVS,1.88
2025-08-01 04:41:52.372455-04:00,UAVS,1.89
2025-08-01 04:41:58.415524-04:00,UAVS,1.88
2025-08-01 04:42:07.527605-04:00,UAVS,1.89
2025-08-01 04:42:07.527938-04:00,UAVS,1.88
2025-08-01 04:42:07.527999-04:00,UAVS,1.88
2025-08-01 04:42:51.968873-04:00,UAVS,1.86
2025-08-01 04:43:04.564514-04:00,UAVS,1.88
2025-08-01 04:43:10.686123-04:00,UAVS,1.88
2025-08-01 04:43:10.686319-04:00,UAVS,1.89
2025-08-01 04:43:10.713651-04:00,UAVS,1.89
2025-08-01 04:43:10.713838-04:00,UAVS,1.89
2025-08-01 04:43:10.713900-04:00,UAVS,1.89
2025-08-01 04:43:10.713950-04:00,UAVS,1.9
2025-08-01 04:43:13.284861-04:00,UAVS,1.89
2025-08-01 04:43:19.924536-04:00,UAVS,1.89
2025-08-01 04:45:44.615244-04:00,UAVS,1.89
2025-08-01 04:46:50.766692-04:00,UAVS,1.88
2025-08-01 04:46:57.729924-04:00,UAVS,1.88
2025-08-01 04:48:58.460485-04:00,UAVS,1.88
2025-08-01 04:49:05.423381-04:00,UAVS,1.88
2025-08-01 04:51:15.472425-04:00,UAVS,1.88
2025-08-01 04:51:38.819788-04:00,UAVS,1.87
2025-08-01 04:51:38.819977-04:00,UAVS,1.87
2025-08-01 04:52:10.974411-04:00,UAVS,1.87
2025-08-01 04:52:39.440843-04:00,UAVS,1.87
2025-08-01 04:53:11.696671-04:00,UAVS,1.87
2025-08-01 04:54:13.547371-04:00,UAVS,1.88
2025-08-01 04:55:49.395293-04:00,UAVS,1.88
2025-08-01 04:59:48.807816-04:00,UAVS,1.88
2025-08-01 05:01:48.924540-04:00,UAVS,1.88
2025-08-01 05:04:21.399583-04:00,UAVS,1.89
2025-08-01 05:05:12.395652-04:00,UAVS,1.89
2025-08-01 05:06:45.272615-04:00,UAVS,1.87
2025-08-01 05:07:31.789436-04:00,UAVS,1.87
2025-08-01 05:07:31.789656-04:00,UAVS,1.87
2025-08-01 05:07:31.789690-04:00,UAVS,1.86
2025-08-01 05:07:31.789719-04:00,UAVS,1.87
2025-08-01 05:07:31.789747-04:00,UAVS,1.86
2025-08-01 05:09:00.442237-04:00,UAVS,1.86
2025-08-01 05:09:35.462882-04:00,UAVS,1.88
2025-08-01 05:17:18.416909-04:00,UAVS,1.86
2025-08-01 05:17:29.579021-04:00,UAVS,1.86
2025-08-01 05:17:29.579248-04:00,UAVS,1.86
2025-08-01 05:17:29.579286-04:00,UAVS,1.86
2025-08-01 05:17:58.968119-04:00,UAVS,1.88
2025-08-01 05:17:58.968389-04:00,UAVS,1.86
2025-08-01 05:17:58.968450-04:00,UAVS,1.87
2025-08-01 05:17:58.968503-04:00,UAVS,1.87
2025-08-01 05:18:22.008240-04:00,UAVS,1.88
2025-08-01 05:18:49.553550-04:00,UAVS,1.88
2025-08-01 05:20:57.657729-04:00,UAVS,1.87
2025-08-01 05:20:57.657977-04:00,UAVS,1.87
2025-08-01 05:20:57.658038-04:00,UAVS,1.87
2025-08-01 05:20:57.658098-04:00,UAVS,1.86
2025-08-01 05:27:46.512154-04:00,UAVS,1.87
2025-08-01 05:29:00.988806-04:00,UAVS,1.86
2025-08-01 05:29:00.988993-04:00,UAVS,1.86
2025-08-01 05:29:00.989068-04:00,UAVS,1.85
2025-08-01 05:29:00.989120-04:00,UAVS,1.85
2025-08-01 05:29:00.989165-04:00,UAVS,1.86
2025-08-01 05:29:00.989215-04:00,UAVS,1.85
2025-08-01 05:29:00.989261-04:00,UAVS,1.85
2025-08-01 05:29:47.586944-04:00,UAVS,1.88
2025-08-01 05:29:49.731793-04:00,UAVS,1.87
2025-08-01 05:31:17.488769-04:00,UAVS,1.87
2025-08-01 05:31:17.488940-04:00,UAVS,1.88
2025-08-01 05:31:17.489001-04:00,UAVS,1.88
2025-08-01 05:31:17.489054-04:00,UAVS,1.87
2025-08-01 05:31:17.489104-04:00,UAVS,1.88
2025-08-01 05:32:08.996311-04:00,UAVS,1.87
2025-08-01 05:32:34.391506-04:00,UAVS,1.87
2025-08-01 05:35:36.256249-04:00,UAVS,1.9
2025-08-01 05:42:54.429444-04:00,UAVS,1.87
2025-08-01 05:44:20.547916-04:00,UAVS,1.9
2025-08-01 05:52:18.575066-04:00,UAVS,1.9
2025-08-01 06:00:54.349700-04:00,UAVS,1.87
2025-08-01 06:03:03.067012-04:00,UAVS,1.9
2025-08-01 06:07:07.600550-04:00,UAVS,1.9
2025-08-01 06:07:18.250464-04:00,UAVS,1.9
2025-08-01 06:07:33.508337-04:00,UAVS,1.9
2025-08-01 06:10:29.842493-04:00,UAVS,1.92
2025-08-01 06:11:11.930533-04:00,UAVS,1.92
2025-08-01 06:12:00.468721-04:00,UAVS,1.89
2025-08-01 06:12:06.098874-04:00,UAVS,1.89
2025-08-01 06:13:20.442664-04:00,UAVS,1.89
2025-08-01 06:14:32.840313-04:00,UAVS,1.88
2025-08-01 06:14:33.659391-04:00,UAVS,1.88
2025-08-01 06:16:18.313433-04:00,UAVS,1.88
2025-08-01 06:16:42.287957-04:00,UAVS,1.88
2025-08-01 06:16:42.288136-04:00,UAVS,1.88
2025-08-01 06:17:27.024699-04:00,UAVS,1.89
2025-08-01 06:19:14.852769-04:00,UAVS,1.87
2025-08-01 06:20:04.212261-04:00,UAVS,1.87
2025-08-01 06:23:46.226855-04:00,UAVS,1.87
2025-08-01 06:23:46.227069-04:00,UAVS,1.87
2025-08-01 06:24:42.344353-04:00,UAVS,1.88
2025-08-01 06:29:49.452482-04:00,UAVS,1.88
2025-08-01 06:30:26.010582-04:00,UAVS,1.87
2025-08-01 06:31:35.541694-04:00,UAVS,1.87
2025-08-01 06:32:51.629346-04:00,UAVS,1.88
2025-08-01 06:33:35.660536-04:00,UAVS,1.87
2025-08-01 06:33:35.660781-04:00,UAVS,1.87
2025-08-01 06:33:35.660854-04:00,UAVS,1.87
2025-08-01 06:33:35.660916-04:00,UAVS,1.87
2025-08-01 06:34:32.493588-04:00,UAVS,1.88
2025-08-01 06:37:52.485985-04:00,UAVS,1.86
2025-08-01 06:37:52.486220-04:00,UAVS,1.86
2025-08-01 06:37:52.486268-04:00,UAVS,1.86
2025-08-01 06:37:52.486317-04:00,UAVS,1.86
2025-08-01 06:38:59.251571-04:00,UAVS,1.86
2025-08-01 06:41:20.566914-04:00,UAVS,1.88
2025-08-01 06:41:20.567126-04:00,UAVS,1.88
2025-08-01 06:41:20.567165-04:00,UAVS,1.88
2025-08-01 06:44:23.046965-04:00,UAVS,1.9
2025-08-01 06:44:23.047181-04:00,UAVS,1.9
2025-08-01 06:44:23.047247-04:00,UAVS,1.9
2025-08-01 06:44:23.047306-04:00,UAVS,1.92
2025-08-01 06:44:23.047354-04:00,UAVS,1.92
2025-08-01 06:44:23.047407-04:00,UAVS,1.92
2025-08-01 06:44:23.047454-04:00,UAVS,1.92
